city,shift_preference,avg_hours_per_day,avg_earnings_per_hour,experience_months,rating,daily_productivity,avg_combined_score,avg_motion_score,avg_audio_score,total_flags,risk_score,risk_label,source
Ahmedabad,evening,6.3,173,37,4.8,1251.49854256656,0.0,0.6085230116507344,0.8144117193536855,6.0,3.8255251705833344,LOW,synthetic
Ahmedabad,evening,6.0,172,28,4.9,1261.4234040043066,0.39575586047809475,0.94,0.3711767072736337,2.0,23.163498031365197,MEDIUM,synthetic
Ahmedabad,afternoon,6.9,190,40,4.5,1691.4847737439713,0.02735294838536567,0.6167279566496113,0.622579738207331,1.0,0.0,LOW,synthetic
Mumbai,evening,9.5,170,48,4.6,1553.3618274636176,0.69985898650853,0.3684764462333009,0.15725037663225166,1.0,9.536718498325092,LOW,synthetic
Ahmedabad,evening,8.0,188,27,4.8,1332.1462718715068,0.754192230752587,0.2302356031411505,0.94,1.0,35.02320849582046,HIGH,synthetic
Chennai,morning,6.0,170,39,5.0,1793.260376896895,0.6888685109726572,0.774818280402034,0.2926201840074787,2.0,14.491711877809639,LOW,synthetic
Ahmedabad,morning,7.8,170,30,5.0,1475.0674029221016,0.8917630250395308,0.5476018770749015,0.7174463148630239,2.0,2.8947163164298946,LOW,synthetic
Hyderabad,full_day,6.3,170,25,4.8,1038.0,0.7554432004647307,0.4688588038907954,0.8328012531520257,0.0,34.708996324269116,HIGH,synthetic
Bangalore,evening,8.3,172,44,5.0,1548.4471195451931,0.10672433995214534,0.05535622180474906,0.0,0.0,3.207748101929589,LOW,synthetic
Bangalore,full_day,7.5,170,48,4.6,1886.0,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
Hyderabad,full_day,8.9,195,29,4.7,1238.6044138445961,0.0911421012816318,0.9055241881973826,0.08233441569780875,2.0,31.37118106331577,HIGH,synthetic
Chennai,morning,7.3,176,19,4.9,1637.9045230878173,0.7622164167876928,0.5144111305489087,0.8943409360139161,1.0,18.294588419554067,LOW,synthetic
Chennai,afternoon,7.3,174,32,5.0,1510.6641743890548,0.055488439675431274,0.0,0.8584726041391116,0.0,29.29025328293075,MEDIUM,synthetic
Bangalore,full_day,6.0,178,48,4.8,1538.724777795195,0.0,0.04089957406053664,0.0,0.0,1.915053325043738,LOW,synthetic
Delhi,morning,8.6,170,30,4.7,1626.4929751180068,0.07671659688007051,0.01272427951684777,0.0,0.0,0.0,LOW,synthetic
Kolkata,evening,9.0,186,48,5.0,1535.674215706478,0.0,0.07244260613759955,0.0,0.0,0.7103420952288823,LOW,synthetic
Ahmedabad,morning,8.8,172,48,5.0,1222.2909310314842,0.0,0.0,0.0,0.0,0.3681850581226843,LOW,synthetic
Kolkata,afternoon,7.6,170,38,4.6,1421.5847593214594,0.6819732478909111,0.0019064102187620249,0.4024603159273847,0.0,22.060099524066686,MEDIUM,synthetic
Kolkata,full_day,9.1,190,36,4.7,1237.444351510174,0.02580651774813043,0.0638161463923178,0.12473720056338329,0.0,0.0,LOW,synthetic
Pune,evening,7.5,178,8,4.4,1447.5836376736925,0.9052101918659714,0.94,0.36361257780934036,5.0,31.66756322250632,HIGH,synthetic
Pune,evening,9.5,170,25,4.6,1392.727917178427,0.052169068927205534,0.3180079855114625,0.6535043806890231,2.0,34.66907877216149,HIGH,synthetic
Hyderabad,full_day,6.6,194,24,4.7,1135.5852901425296,0.04291721366978718,0.059760426922323466,0.020266439951830546,0.0,2.7972700324544726,LOW,synthetic
Bangalore,full_day,8.0,198,45,4.7,1310.3108681839785,0.44668449066541593,0.94,0.10247906835754556,1.0,36.8,HIGH,synthetic
Mumbai,morning,7.2,194,24,4.6,1176.4717454568788,0.91,0.44634758641280653,0.5755550915556152,6.0,17.625808702247788,LOW,synthetic
Chennai,morning,6.8,186,37,4.9,1420.4505746573993,0.36810024400178454,0.786269832061247,0.4054021851340637,1.0,36.8,HIGH,synthetic
Ahmedabad,afternoon,8.1,170,37,4.7,1331.671307609162,0.589603588722735,0.9072807174135278,0.40442882997414253,0.0,16.312750678853458,LOW,synthetic
Bangalore,morning,6.3,183,33,5.0,1596.507534680367,0.0,0.14071439126119845,0.0,6.0,4.961284972676688,LOW,synthetic
Ahmedabad,full_day,6.0,192,11,4.7,1208.6676536817265,0.8814954559714974,0.94,0.5913701905379016,1.0,30.525640681248085,HIGH,synthetic
Bangalore,evening,8.2,195,48,4.5,1661.913819910171,0.8275804948725838,0.0,0.0,0.0,0.0,LOW,synthetic
Delhi,evening,8.1,176,45,4.9,1468.2069408114805,0.91,0.0,0.017342046034595354,0.0,0.0,LOW,synthetic
Delhi,morning,9.5,198,27,4.7,1038.0,0.7410445755029731,0.4970514519178412,0.94,6.0,36.43948230860797,HIGH,synthetic
Bangalore,afternoon,8.9,205,40,5.0,1424.4691384662005,0.0,0.0012787590887083113,0.0,0.0,0.9883608038245383,LOW,synthetic
Pune,evening,8.4,187,45,4.8,1506.139171971719,0.042501465849225366,0.0,0.048907525418770414,0.0,2.4570670591236285,LOW,synthetic
Pune,evening,6.8,170,40,4.9,1708.505973724631,0.011420609562522003,0.1158844992611557,0.0,0.0,26.676865173993633,MEDIUM,synthetic
Hyderabad,afternoon,8.7,193,11,4.7,1038.0,0.8318623319648208,0.03304791121601899,0.7809546091580454,1.0,11.441520486777028,LOW,synthetic
Mumbai,morning,7.9,170,18,4.5,1767.4072318550493,0.0,0.0,0.03615022377850047,0.0,3.8342022956125166,LOW,synthetic
Bangalore,full_day,6.0,185,17,4.5,1739.041234053458,0.12333055379461838,0.0609925974285498,0.23912448573335576,0.0,36.8,HIGH,synthetic
Hyderabad,afternoon,6.0,170,48,4.8,1647.5529843594345,0.5528070973952474,0.8362649909897943,0.16928166232358438,2.0,32.942407566844395,HIGH,synthetic
Delhi,evening,7.5,185,14,5.0,1648.738972615375,0.699695158114348,0.5551867531346525,0.19752786573842906,2.0,14.281748164645741,LOW,synthetic
Mumbai,evening,6.6,170,12,4.8,1088.1848479056605,0.6866064639454558,0.5845363477362744,0.17337816601376632,1.0,14.856058681941423,LOW,synthetic
Pune,afternoon,7.4,205,35,5.0,1248.4319297014747,0.10064969392500854,0.12580101378855713,0.8222231019991312,3.0,18.84528733284483,LOW,synthetic
Pune,full_day,7.1,205,8,4.4,1514.8547038640968,0.012155408013062256,0.042545870649144356,0.47330284292141445,4.0,36.00153336123887,HIGH,synthetic
Pune,full_day,7.5,170,46,4.7,1523.5868133143192,0.06791245070416072,0.0,0.03033261639970518,0.0,0.36167379820029066,LOW,synthetic
Ahmedabad,afternoon,6.4,172,37,4.7,1290.702847040468,0.0,0.08866329106399885,0.0,0.0,0.7168515314919828,LOW,synthetic
Pune,afternoon,7.2,191,35,4.8,1723.4675972750708,0.08591034233810577,0.06940049998467945,0.1001771803525843,0.0,20.091399217270805,MEDIUM,synthetic
Kolkata,full_day,8.1,188,39,4.6,1758.6855154557977,0.6683991368246142,0.3747998320924526,0.0,0.0,0.0,LOW,synthetic
Kolkata,full_day,6.0,170,27,5.0,1038.0,0.7060668345555825,0.7165475906428924,0.7990283946926646,1.0,22.01974999980672,MEDIUM,synthetic
Mumbai,morning,6.2,170,18,4.4,1116.3000690676256,0.91,0.4557469768597109,0.9139100784901619,2.0,36.8,HIGH,synthetic
Kolkata,full_day,6.9,175,29,5.0,1335.4147415955733,0.6774094536305659,0.94,0.94,6.0,20.73741403293777,MEDIUM,synthetic
Mumbai,full_day,8.7,195,48,4.6,1761.6803711579103,0.1098755973056943,0.0,0.0,0.0,0.0,LOW,synthetic
Kolkata,morning,6.5,193,12,5.0,1038.0,0.5818511994955909,0.94,0.5316939783458465,1.0,26.920980857993037,MEDIUM,synthetic
Hyderabad,evening,7.2,170,35,4.9,1255.361370162851,0.28199357354353066,0.44864892220248864,0.0,7.0,20.188035359553815,MEDIUM,synthetic
Kolkata,morning,8.0,170,11,5.0,1188.47567238005,0.91,0.0,0.7327179698159708,2.0,11.503065588328129,LOW,synthetic
Hyderabad,morning,7.7,187,30,4.6,1185.7558047657062,0.0,0.0,0.22822532745258084,0.0,0.0,LOW,synthetic
Hyderabad,full_day,9.5,188,48,4.8,1475.1672084874551,0.0,0.0037150006945301994,0.0,0.0,3.570537121292275,LOW,synthetic
Pune,afternoon,9.4,196,48,4.8,1423.993318279672,0.0,0.44734690204166927,0.0,0.0,4.901750048243729,LOW,synthetic
Chennai,full_day,6.9,173,34,4.4,1329.0474571934315,0.47933982313138923,0.8380559495026316,0.926214954966276,3.0,22.3306591084569,MEDIUM,synthetic
Ahmedabad,afternoon,7.6,189,23,4.8,1547.401849900013,0.8142317215018111,0.3493834286054922,0.7365660733299368,2.0,14.057248265269138,LOW,synthetic
Bangalore,afternoon,8.5,189,17,4.7,1703.1951576724825,0.5925396171470951,0.94,0.5640578811892498,3.0,33.720190207239824,HIGH,synthetic
Pune,afternoon,8.3,189,35,4.5,1379.7916256395397,0.024867878819278193,0.0,0.0,0.0,22.497129414504393,MEDIUM,synthetic
Hyderabad,evening,9.1,170,34,4.7,1038.0,0.0,0.022618896163511495,0.0,7.0,0.529679617799042,LOW,synthetic
Ahmedabad,evening,7.2,189,37,4.7,1378.9880568721362,0.91,0.25716200745374407,0.3717504861438212,0.0,25.88993653161788,MEDIUM,synthetic
Hyderabad,full_day,6.7,173,28,4.8,1207.4121440193383,0.5932021583345615,0.7335865225588569,0.6002142190609698,1.0,19.077048551708863,LOW,synthetic
Ahmedabad,afternoon,8.0,174,31,4.4,1682.0681636595084,0.91,0.4852485155109183,0.28787709972269815,1.0,17.43513317686414,LOW,synthetic
Bangalore,afternoon,8.1,189,32,4.6,1227.326634320672,0.08806502771001391,0.11072653235527068,0.10887588361378688,0.0,1.165331989362169,LOW,synthetic
Pune,afternoon,8.9,199,21,4.5,1038.0,0.8642431759213212,0.0,0.0515286200462787,0.0,28.97611746853819,MEDIUM,synthetic
Chennai,evening,6.6,170,39,4.7,1157.6857076423792,0.91,0.5663823367331311,0.24264937469497955,4.0,21.30172607291685,MEDIUM,synthetic
Kolkata,morning,6.0,184,42,4.8,1404.0830627559862,0.0,0.1955575456390496,0.2579540111663576,0.0,15.461896700631005,LOW,synthetic
Kolkata,morning,7.5,185,43,4.9,1536.180931014486,0.04780373174763844,0.0,0.0,0.0,0.8824594702882324,LOW,synthetic
Hyderabad,full_day,6.0,178,8,4.8,1808.5468355303683,0.056993782952909064,0.17071799164289403,0.94,1.0,20.942723654116765,MEDIUM,synthetic
Kolkata,morning,7.0,193,30,4.8,1071.7791996709277,0.4945336230160589,0.6067209006630881,0.43105796512212646,2.0,36.8,HIGH,synthetic
Mumbai,afternoon,6.0,193,26,4.7,1493.0078398497697,0.6378436242384018,0.08432688970029596,0.0,0.0,3.6264596592041345,LOW,synthetic
Bangalore,evening,6.9,181,8,4.7,1342.5639142304046,0.8996411437016558,0.5972631016552779,0.8499744095061779,1.0,23.09734009532628,MEDIUM,synthetic
Pune,morning,9.5,183,20,4.5,1221.0301268328576,0.91,0.0,0.0014131898259743141,4.0,32.22142356848437,HIGH,synthetic
Hyderabad,afternoon,7.0,179,19,4.4,1205.102273218484,0.864520755965721,0.937394824266921,0.7453889865936452,6.0,14.470868836594367,LOW,synthetic
Kolkata,full_day,7.0,179,48,4.8,1596.371163920912,0.0,0.0,0.0,0.0,0.03931703270749852,LOW,synthetic
Kolkata,evening,7.2,198,48,4.9,1684.1305555617375,0.08813001071147458,0.6847906852790354,0.6675273800253801,7.0,0.8670667070691054,LOW,synthetic
Bangalore,evening,7.0,205,48,4.7,1499.1266523767392,0.0,0.0362231490482568,0.005111996087842514,3.0,2.721820675503157,LOW,synthetic
Delhi,afternoon,7.3,190,24,4.6,1101.9200501727887,0.641630876960852,0.5530624328122562,0.5235646048449164,1.0,32.07888445809834,HIGH,synthetic
Kolkata,afternoon,7.8,176,32,5.0,1489.4073863832718,0.7722254294643666,0.13826966290482431,0.02216974851178245,0.0,0.0,LOW,synthetic
Hyderabad,full_day,7.5,170,48,5.0,1647.4190954678834,0.03345919471209418,0.0,0.094782696396967,5.0,22.03868688307819,MEDIUM,synthetic
Kolkata,morning,7.9,203,23,5.0,1329.1459318645432,0.669605581546728,0.8459644301592961,0.0,7.0,17.408710521005418,LOW,synthetic
Hyderabad,morning,6.8,193,28,4.5,1255.7625359826225,0.6127401573675713,0.33605867494578745,8.807423645773582e-05,0.0,24.89241769330063,MEDIUM,synthetic
Chennai,full_day,9.0,171,48,4.6,1329.0099093731105,0.856650794670507,0.6239691026585553,0.610048965922769,0.0,7.5782522060493385,LOW,synthetic
Ahmedabad,full_day,7.9,178,48,4.5,1783.6289111047486,0.0,0.0,0.0,0.0,0.6305409221264221,LOW,synthetic
Kolkata,morning,9.0,170,22,4.9,1706.8777803962837,0.8506646341651167,0.847008009277478,0.46528262060873726,2.0,0.0,LOW,synthetic
Bangalore,afternoon,6.0,191,8,4.9,1234.0979284048594,0.7596099314471407,0.9059140148233165,0.16731545308766177,1.0,28.09727920740307,MEDIUM,synthetic
Ahmedabad,evening,6.8,179,10,5.0,1517.590323514593,0.5742874340736357,0.94,0.7288102658415326,0.0,11.151976603782872,LOW,synthetic
Chennai,evening,7.0,180,30,4.4,1589.9844343036318,0.3822043007816729,0.04237990662921824,0.39219095532287285,0.0,31.96447865024132,HIGH,synthetic
Hyderabad,evening,7.4,170,21,4.5,1038.0,0.0,0.0,0.0,0.0,3.936685988891964,LOW,synthetic
Hyderabad,full_day,8.5,201,47,4.8,1038.0,0.01274825716604119,0.02626500342547329,0.0,3.0,0.0,LOW,synthetic
Hyderabad,full_day,6.4,172,30,4.9,1746.1954217478053,0.4569039113726575,0.3335866937822825,0.0768751087407974,6.0,35.38039312161453,HIGH,synthetic
Ahmedabad,evening,6.7,172,37,4.8,1264.4669292459907,0.91,0.31910879924583346,0.9152775995857432,1.0,28.21128968222829,MEDIUM,synthetic
Ahmedabad,evening,7.4,179,31,4.7,1387.9765685720702,0.91,0.0,0.43787002290809884,0.0,0.0,LOW,synthetic
Chennai,afternoon,7.4,202,30,4.4,1265.0716579785312,0.0,0.0,0.0,0.0,3.01202004116903,LOW,synthetic
Kolkata,evening,7.5,191,37,4.8,1467.3328540640327,0.13660826581127766,0.042887023103064296,0.00697391485353978,5.0,2.1549618181779446,LOW,synthetic
Bangalore,afternoon,8.7,187,30,4.7,1038.0,0.7889768349425038,0.8919968424715639,0.4558518865270118,2.0,36.8,HIGH,synthetic
Ahmedabad,morning,8.2,192,42,4.7,1340.980751319516,0.34523254276338966,0.2779322456718354,0.19752089720238258,1.0,16.63950820843715,LOW,synthetic
Ahmedabad,afternoon,6.9,176,48,4.8,1038.0,0.0,0.03142562935492282,0.0,0.0,5.841219999772844,LOW,synthetic
Hyderabad,morning,6.6,173,30,4.6,1038.0,0.5132904245562677,0.7096369678066924,0.0,6.0,36.09257079958873,HIGH,synthetic
Hyderabad,afternoon,7.1,179,26,4.9,1531.0495096534294,0.7253625044077113,0.5847766551820376,0.18484361523469123,3.0,36.8,HIGH,synthetic
Ahmedabad,afternoon,6.0,170,36,4.8,1850.7002584154966,0.636420597981259,0.8913028486940262,0.7449738825877211,1.0,14.29757995942371,LOW,synthetic
Hyderabad,afternoon,9.0,190,44,5.0,1666.9462708313504,0.0,0.0,0.08317754478749922,0.0,0.0,LOW,synthetic
Kolkata,full_day,8.3,194,31,4.6,1490.6431586364538,0.07273464546854497,0.07777045420653407,0.0,0.0,0.0,LOW,synthetic
Ahmedabad,morning,7.7,190,15,4.8,1372.5616100364377,0.91,0.4705765351963026,0.14643785084244199,2.0,36.22278069196447,HIGH,synthetic
Kolkata,full_day,6.9,180,48,4.9,1048.830182907271,0.03840012833656393,0.03693598019318814,0.0,0.0,2.053676705704958,LOW,synthetic
Delhi,afternoon,8.0,170,15,4.5,1038.0,0.5444709877297225,0.820016845555511,0.42651062744771995,3.0,36.8,HIGH,synthetic
Kolkata,evening,8.6,173,23,4.9,1802.790427041052,0.6580485286693061,0.3190163077981519,0.0,0.0,21.629935620084613,MEDIUM,synthetic
Hyderabad,evening,9.5,170,48,4.5,1886.0,0.406576860211924,0.6277370321868448,0.20665002568593477,4.0,24.93078093078383,MEDIUM,synthetic
Pune,afternoon,6.5,180,20,4.6,1736.432699237158,0.91,0.94,0.6800535832659271,1.0,17.768293007898883,LOW,synthetic
Mumbai,full_day,7.8,204,33,4.6,1038.0,0.0,0.94,0.7812080517842577,2.0,0.0,LOW,synthetic
Ahmedabad,morning,7.1,174,47,4.8,1103.4638913326885,0.24688542951027648,0.2772266856520887,0.6102682935613718,2.0,25.112778141784734,MEDIUM,synthetic
Chennai,morning,8.8,183,8,4.7,1601.908878422345,0.0,0.09684152618459345,0.04681661216223557,0.0,1.729131722436364,LOW,synthetic
Ahmedabad,evening,6.0,170,39,4.7,1764.9908823311941,0.0,0.05448005333490213,0.02099837700359781,0.0,2.0714016466213465,LOW,synthetic
Mumbai,evening,6.8,170,18,4.7,1308.971799159601,0.6211186869193233,0.29526748315880064,0.14238744146742238,2.0,12.092595811564388,LOW,synthetic
Mumbai,full_day,9.5,191,33,4.4,1595.2453270513297,0.7380326782097206,0.3275795224418275,0.94,3.0,36.8,HIGH,synthetic
Kolkata,morning,6.0,178,8,4.8,1355.318542560333,0.4890634044893192,0.37873148841873444,0.3276590003957562,0.0,0.0,LOW,synthetic
Chennai,afternoon,7.0,170,48,4.6,1260.071735931212,0.91,0.5845898680683598,0.6692246405603163,4.0,34.043770293764226,HIGH,synthetic
Kolkata,full_day,8.8,190,32,4.7,1886.0,0.010717484848538792,0.0,0.0,0.0,0.25179065870929707,LOW,synthetic
Mumbai,morning,8.7,200,31,4.8,1038.0,0.91,0.0,0.9042415160640799,0.0,0.0,LOW,synthetic
Ahmedabad,full_day,7.4,196,34,4.8,1558.6967436628845,0.7200863944823457,0.571693406969057,0.5664700277008134,2.0,21.36207532283595,MEDIUM,synthetic
Kolkata,afternoon,6.0,170,8,4.8,1392.3110757133622,0.7815852045017679,0.6102914968202446,0.8014884394069868,1.0,36.8,HIGH,synthetic
Pune,morning,7.4,170,30,5.0,1221.4914178620802,0.91,0.40835226906116845,0.380354377453932,1.0,33.87111259472066,HIGH,synthetic
Hyderabad,full_day,7.6,188,48,5.0,1570.3631926639332,0.06690752931296967,0.05917097500959387,0.06022290615516654,0.0,2.701426719312447,LOW,synthetic
Pune,full_day,7.5,172,31,4.6,1469.9365351239007,0.10250999415208316,0.022969852251424536,0.06444913144037728,0.0,3.987572144913484,LOW,synthetic
Delhi,afternoon,6.7,185,43,4.8,1245.1459094788333,0.10885212001146587,0.0,0.016672675838578805,0.0,0.0,LOW,synthetic
Hyderabad,morning,9.2,204,8,4.4,1526.2590701806969,0.91,0.6049375968471536,0.36974066945406736,0.0,21.65973954335391,MEDIUM,synthetic
Kolkata,full_day,8.1,170,48,5.0,1061.0488849879412,0.0,0.07524237744991848,0.0,0.0,4.452785884010023,LOW,synthetic
Kolkata,full_day,9.5,170,48,4.7,1278.5742623365456,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
Mumbai,afternoon,9.2,198,47,4.5,1612.3924937425363,0.05165375551798216,0.7343393338534517,0.3442715575022435,3.0,26.08138528869368,MEDIUM,synthetic
Ahmedabad,full_day,7.2,170,32,4.7,1384.7740795178772,0.0,0.678880099759024,0.07418859248346746,0.0,5.078473010634744,LOW,synthetic
Delhi,afternoon,8.0,200,40,4.9,1769.5011658421288,0.0,0.04696972344539744,0.0,0.0,0.0,LOW,synthetic
Hyderabad,full_day,7.6,177,29,4.6,1359.4644888321807,0.06686227222721441,0.04982900354344697,0.022310193124233355,0.0,5.510784853840579,LOW,synthetic
Mumbai,afternoon,7.0,170,40,4.4,1187.1216899518854,0.0,0.0,0.0,3.0,2.424739898449052,LOW,synthetic
Kolkata,afternoon,6.9,197,14,5.0,1409.909828717693,0.91,0.94,0.94,0.0,27.59163732957915,MEDIUM,synthetic
Pune,morning,6.8,170,25,4.9,1244.2277682648937,0.8905225849116927,0.6229922892405128,0.7889261166426461,6.0,17.747502308284396,LOW,synthetic
Kolkata,afternoon,6.0,170,19,4.6,1262.4647473857867,0.8005461085656639,0.5662662412986452,0.7057711603182157,2.0,25.511223882394763,MEDIUM,synthetic
Kolkata,afternoon,6.0,183,25,4.5,1671.835711904783,0.91,0.94,0.46936894201255314,0.0,26.30998873108519,MEDIUM,synthetic
Delhi,afternoon,7.4,177,34,4.6,1264.3564979844853,0.4240204634211145,0.7167809698903274,0.6378854080563371,1.0,23.304328958215095,MEDIUM,synthetic
Bangalore,afternoon,6.7,183,8,4.6,1088.7824200796888,0.8773951011622451,0.94,0.6696441269530398,1.0,33.40556422915052,HIGH,synthetic
Kolkata,full_day,8.2,200,26,4.6,1038.0,0.0,0.11724457230309421,0.0,0.0,0.0,LOW,synthetic
Delhi,full_day,7.5,170,38,5.0,1886.0,0.15769851586318478,0.0,0.0996837470376312,0.0,0.0,LOW,synthetic
Pune,evening,7.5,170,11,4.6,1038.0,0.91,0.94,0.10552271714505251,1.0,27.027997109440708,MEDIUM,synthetic
Hyderabad,afternoon,7.8,171,46,4.5,1337.0001162871179,0.0,0.27380288550825993,0.94,2.0,28.92860730539936,MEDIUM,synthetic
Delhi,afternoon,8.9,205,34,4.5,1399.6940058445207,0.7281736585431996,0.25777954086473176,0.5822895104224879,3.0,31.35349945478778,HIGH,synthetic
Kolkata,full_day,8.8,175,48,4.7,1718.4312164242124,0.0,0.0003542828351938928,0.0,0.0,1.4528681960117324,LOW,synthetic
Delhi,morning,8.7,185,48,4.8,1486.7994712455584,0.8421150096294688,0.3946152106209539,0.94,0.0,36.8,HIGH,synthetic
Bangalore,evening,7.2,178,28,4.7,1629.8501835340642,0.05077504115284282,0.049935337545565076,0.0,0.0,0.1319928455079392,LOW,synthetic
Ahmedabad,evening,6.8,184,44,4.6,1538.4088052168252,0.4292596203213269,0.33794206717132036,0.0,3.0,30.303682120535374,HIGH,synthetic
Mumbai,morning,7.8,170,45,4.8,1229.235596025686,0.0,0.2737237115973648,0.7029451376129555,6.0,30.184018444933834,HIGH,synthetic
Delhi,morning,6.8,170,15,4.6,1628.2685041495313,0.91,0.16351686079054428,0.5801285832197595,1.0,33.821288932827215,HIGH,synthetic
Bangalore,afternoon,9.1,170,18,4.9,1038.0,0.4011937020635582,0.13065302900066633,0.7749461079797558,0.0,16.419813883795946,LOW,synthetic
Delhi,afternoon,6.6,170,43,5.0,1346.7440016541261,0.0,0.0,0.94,2.0,15.450217750037503,LOW,synthetic
Bangalore,morning,7.2,191,18,4.8,1041.873168136865,0.10408050962455943,0.8176565431000578,0.09822503574717195,3.0,0.0,LOW,synthetic
Pune,evening,7.0,199,17,5.0,1814.623122698869,0.047680526924305154,0.46950370368517946,0.2595235548830381,0.0,5.263098428135457,LOW,synthetic
Ahmedabad,evening,7.5,170,43,4.8,1584.1250832859982,0.7667600242432432,0.5630001154017693,0.011701386321450014,0.0,0.0,LOW,synthetic
Delhi,full_day,6.9,171,22,4.8,1886.0,0.5923739617629038,0.6857314937163911,0.7191006388280339,1.0,15.95340465283882,LOW,synthetic
Hyderabad,evening,6.2,176,23,4.6,1156.881943832882,0.91,0.94,0.5213557791012823,0.0,26.205143501475874,MEDIUM,synthetic
Ahmedabad,full_day,7.4,176,48,4.8,1038.0,0.015637773350542106,0.09969268912154894,0.023635242947985486,0.0,2.607244939583938,LOW,synthetic
Hyderabad,full_day,7.6,170,42,4.8,1150.6813431707474,0.06421072977357406,0.0,0.0,0.0,1.8126340506024228,LOW,synthetic
Pune,evening,8.1,170,48,4.7,1416.9013488019134,0.47595598510763965,0.3753211405266596,0.6088512785467274,2.0,22.526761842058185,MEDIUM,synthetic
Hyderabad,morning,6.0,170,29,4.6,1228.2455944920737,0.16531075029465464,0.6703295260702669,0.14952118808588838,4.0,17.57487416685068,LOW,synthetic
Kolkata,full_day,7.0,197,33,5.0,1318.528614064438,0.08229812986601284,0.007910294150111316,0.3313226108358208,0.0,28.992732539977286,MEDIUM,synthetic
